date,province,max,min,rain,humidi,averageTemp
2018-06-30,Ho Chi Minh City,34.0,26.0,5.0,75.0,30.0
2018-07-01,Ho Chi Minh City,34.0,26.0,15.0,77.0,30.0
2018-07-02,Ho Chi Minh City,33.0,26.0,19.6,78.0,29.5
2018-07-03,Ho Chi Minh City,32.0,25.0,40.2,80.0,28.5
2018-07-04,Ho Chi Minh City,32.0,25.0,46.1,80.0,28.5
2018-07-05,Ho Chi Minh City,31.0,25.0,26.0,81.0,28.0
2018-07-06,Ho Chi Minh City,30.0,25.0,35.9,82.0,27.5
2018-07-07,Ho Chi Minh City,30.0,25.0,45.2,84.0,27.5
2018-07-08,Ho Chi Minh City,31.0,25.0,22.6,82.0,28.0
2018-07-09,Ho Chi Minh City,32.0,26.0,21.6,81.0,29.0
2018-07-10,Ho Chi Minh City,31.0,25.0,30.0,85.0,28.0
2018-07-11,Ho Chi Minh City,29.0,25.0,30.1,89.0,27.0
2018-07-12,Ho Chi Minh City,29.0,24.0,36.3,86.0,26.5
2018-07-13,Ho Chi Minh City,29.0,25.0,9.0,85.0,27.0
2018-07-14,Ho Chi Minh City,29.0,25.0,19.9,88.0,27.0
2018-07-15,Ho Chi Minh City,29.0,25.0,9.3,86.0,27.0
2018-07-16,Ho Chi Minh City,29.0,25.0,8.7,86.0,27.0
2018-07-17,Ho Chi Minh City,29.0,25.0,6.9,86.0,27.0
2018-07-18,Ho Chi Minh City,28.0,25.0,12.7,90.0,26.5
2018-07-19,Ho Chi Minh City,30.0,25.0,5.4,84.0,27.5
2018-07-20,Ho Chi Minh City,31.0,26.0,14.7,85.0,28.5
2018-07-21,Ho Chi Minh City,31.0,26.0,30.7,86.0,28.5
2018-07-22,Ho Chi Minh City,31.0,26.0,24.6,83.0,28.5
2018-07-23,Ho Chi Minh City,30.0,26.0,42.3,82.0,28.0
2018-07-24,Ho Chi Minh City,31.0,26.0,50.7,84.0,28.5
2018-07-25,Ho Chi Minh City,30.0,25.0,32.7,84.0,27.5
2018-07-26,Ho Chi Minh City,31.0,26.0,12.7,83.0,28.5
2018-07-27,Ho Chi Minh City,31.0,26.0,12.8,84.0,28.5
2018-07-28,Ho Chi Minh City,32.0,26.0,8.6,83.0,29.0
2018-07-29,Ho Chi Minh City,32.0,26.0,3.7,81.0,29.0
2018-07-30,Ho Chi Minh City,32.0,26.0,32.7,82.0,29.0
2018-07-31,Ho Chi Minh City,33.0,25.0,0.8,77.0,29.0
2018-08-01,Ho Chi Minh City,33.0,26.0,4.2,73.0,29.5
2018-08-02,Ho Chi Minh City,32.0,26.0,16.9,77.0,29.0
2018-08-03,Ho Chi Minh City,31.0,25.0,17.6,79.0,28.0
2018-08-04,Ho Chi Minh City,31.0,25.0,10.2,80.0,28.0
2018-08-05,Ho Chi Minh City,30.0,25.0,16.9,85.0,27.5
2018-08-06,Ho Chi Minh City,29.0,25.0,42.8,87.0,27.0
2018-08-07,Ho Chi Minh City,30.0,25.0,47.2,87.0,27.5
2018-08-08,Ho Chi Minh City,29.0,25.0,44.4,87.0,27.0
2018-08-09,Ho Chi Minh City,26.0,24.0,18.4,89.0,25.0
2018-08-10,Ho Chi Minh City,29.0,24.0,28.3,85.0,26.5
2018-08-11,Ho Chi Minh City,30.0,25.0,10.0,83.0,27.5
2018-08-12,Ho Chi Minh City,29.0,25.0,19.7,81.0,27.0
2018-08-13,Ho Chi Minh City,31.0,25.0,8.1,80.0,28.0
2018-08-14,Ho Chi Minh City,30.0,25.0,23.3,82.0,27.5
2018-08-15,Ho Chi Minh City,31.0,25.0,17.5,82.0,28.0
2018-08-16,Ho Chi Minh City,31.0,25.0,6.4,79.0,28.0
2018-08-17,Ho Chi Minh City,30.0,25.0,24.9,83.0,27.5
2018-08-18,Ho Chi Minh City,31.0,25.0,16.9,84.0,28.0
2018-08-19,Ho Chi Minh City,29.0,25.0,28.9,88.0,27.0
2018-08-20,Ho Chi Minh City,30.0,25.0,30.9,83.0,27.5
2018-08-21,Ho Chi Minh City,31.0,25.0,28.3,83.0,28.0
2018-08-22,Ho Chi Minh City,31.0,25.0,21.0,83.0,28.0
2018-08-23,Ho Chi Minh City,31.0,26.0,24.7,83.0,28.5
2018-08-24,Ho Chi Minh City,31.0,26.0,9.5,82.0,28.5
2018-08-25,Ho Chi Minh City,32.0,25.0,14.2,80.0,28.5
2018-08-26,Ho Chi Minh City,32.0,25.0,17.0,80.0,28.5
2018-08-27,Ho Chi Minh City,29.0,25.0,30.4,83.0,27.0
2018-08-28,Ho Chi Minh City,31.0,25.0,11.1,79.0,28.0
2018-08-29,Ho Chi Minh City,32.0,25.0,3.7,76.0,28.5
2018-08-30,Ho Chi Minh City,32.0,26.0,1.0,74.0,29.0
2018-08-31,Ho Chi Minh City,32.0,26.0,14.2,77.0,29.0
2018-09-01,Ho Chi Minh City,33.0,26.0,8.7,77.0,29.5
2018-09-02,Ho Chi Minh City,33.0,26.0,11.5,76.0,29.5
2018-09-03,Ho Chi Minh City,29.0,26.0,17.0,84.0,27.5
2018-09-04,Ho Chi Minh City,30.0,25.0,32.6,85.0,27.5
2018-09-05,Ho Chi Minh City,32.0,25.0,3.1,75.0,28.5
2018-09-06,Ho Chi Minh City,32.0,26.0,28.5,78.0,29.0
2018-09-07,Ho Chi Minh City,32.0,26.0,10.6,78.0,29.0
2018-09-08,Ho Chi Minh City,30.0,26.0,10.6,83.0,28.0
2018-09-09,Ho Chi Minh City,32.0,25.0,22.6,81.0,28.5
2018-09-10,Ho Chi Minh City,33.0,26.0,16.3,79.0,29.5
2018-09-11,Ho Chi Minh City,33.0,26.0,1.2,75.0,29.5
2018-09-12,Ho Chi Minh City,31.0,26.0,49.8,82.0,28.5
2018-09-13,Ho Chi Minh City,31.0,25.0,32.9,83.0,28.0
2018-09-14,Ho Chi Minh City,31.0,25.0,29.2,85.0,28.0
2018-09-15,Ho Chi Minh City,30.0,25.0,38.4,85.0,27.5
2018-09-16,Ho Chi Minh City,29.0,25.0,41.2,87.0,27.0
2018-09-17,Ho Chi Minh City,28.0,25.0,33.1,89.0,26.5
2018-09-18,Ho Chi Minh City,28.0,25.0,26.4,89.0,26.5
2018-09-19,Ho Chi Minh City,31.0,25.0,13.6,84.0,28.0
2018-09-20,Ho Chi Minh City,33.0,26.0,15.9,79.0,29.5
2018-09-21,Ho Chi Minh City,33.0,26.0,37.7,79.0,29.5
2018-09-22,Ho Chi Minh City,31.0,26.0,44.4,82.0,28.5
2018-09-23,Ho Chi Minh City,32.0,25.0,1.2,79.0,28.5
2018-09-24,Ho Chi Minh City,31.0,26.0,15.0,80.0,28.5
2018-09-25,Ho Chi Minh City,33.0,25.0,11.9,77.0,29.0
2018-09-26,Ho Chi Minh City,33.0,25.0,1.5,75.0,29.0
2018-09-27,Ho Chi Minh City,33.0,26.0,8.3,76.0,29.5
2018-09-28,Ho Chi Minh City,32.0,26.0,17.5,79.0,29.0
2018-09-29,Ho Chi Minh City,33.0,26.0,4.5,79.0,29.5
2018-09-30,Ho Chi Minh City,31.0,26.0,14.5,78.0,28.5
2018-10-01,Ho Chi Minh City,34.0,26.0,15.4,76.0,30.0
2018-10-02,Ho Chi Minh City,33.0,26.0,34.7,79.0,29.5
2018-10-03,Ho Chi Minh City,33.0,25.0,40.4,81.0,29.0
2018-10-04,Ho Chi Minh City,32.0,26.0,25.9,82.0,29.0
2018-10-05,Ho Chi Minh City,29.0,25.0,21.6,87.0,27.0
2018-10-06,Ho Chi Minh City,32.0,25.0,10.2,78.0,28.5
2018-10-07,Ho Chi Minh City,33.0,25.0,12.0,77.0,29.0
2018-10-08,Ho Chi Minh City,33.0,25.0,5.0,76.0,29.0
2018-10-09,Ho Chi Minh City,34.0,25.0,0.0,73.0,29.5
2018-10-10,Ho Chi Minh City,34.0,26.0,2.0,75.0,30.0
2018-10-11,Ho Chi Minh City,35.0,26.0,3.2,74.0,30.5
2018-10-12,Ho Chi Minh City,33.0,26.0,3.7,74.0,29.5
2018-10-13,Ho Chi Minh City,34.0,26.0,0.2,74.0,30.0
2018-10-14,Ho Chi Minh City,33.0,26.0,13.4,78.0,29.5
2018-10-15,Ho Chi Minh City,32.0,26.0,4.4,79.0,29.0
2018-10-16,Ho Chi Minh City,33.0,26.0,3.6,77.0,29.5
2018-10-17,Ho Chi Minh City,33.0,25.0,8.8,76.0,29.0
2018-10-18,Ho Chi Minh City,33.0,26.0,34.0,78.0,29.5
2018-10-19,Ho Chi Minh City,29.0,25.0,21.5,86.0,27.0
2018-10-20,Ho Chi Minh City,31.0,25.0,4.7,83.0,28.0
2018-10-21,Ho Chi Minh City,33.0,25.0,5.3,80.0,29.0
2018-10-22,Ho Chi Minh City,33.0,26.0,1.6,78.0,29.5
2018-10-23,Ho Chi Minh City,33.0,26.0,2.6,77.0,29.5
2018-10-24,Ho Chi Minh City,32.0,25.0,28.4,82.0,28.5
2018-10-25,Ho Chi Minh City,33.0,25.0,5.1,78.0,29.0
2018-10-26,Ho Chi Minh City,35.0,25.0,1.1,76.0,30.0
2018-10-27,Ho Chi Minh City,33.0,26.0,0.3,75.0,29.5
2018-10-28,Ho Chi Minh City,35.0,26.0,0.4,73.0,30.5
2018-10-29,Ho Chi Minh City,35.0,26.0,0.2,73.0,30.5
2018-10-30,Ho Chi Minh City,32.0,26.0,0.0,70.0,29.0
2018-10-31,Ho Chi Minh City,34.0,24.0,0.0,64.0,29.0
2018-11-01,Ho Chi Minh City,33.0,23.0,0.4,69.0,28.0
2018-11-02,Ho Chi Minh City,34.0,25.0,0.3,70.0,29.5
2018-11-03,Ho Chi Minh City,34.0,25.0,0.4,69.0,29.5
2018-11-04,Ho Chi Minh City,34.0,25.0,3.4,76.0,29.5
2018-11-05,Ho Chi Minh City,35.0,26.0,0.2,75.0,30.5
2018-11-06,Ho Chi Minh City,35.0,26.0,1.2,72.0,30.5
2018-11-07,Ho Chi Minh City,28.0,25.0,6.2,84.0,26.5
2018-11-08,Ho Chi Minh City,33.0,25.0,3.3,76.0,29.0
2018-11-09,Ho Chi Minh City,33.0,25.0,0.0,71.0,29.0
2018-11-10,Ho Chi Minh City,34.0,26.0,0.0,68.0,30.0
2018-11-11,Ho Chi Minh City,34.0,25.0,0.0,68.0,29.5
2018-11-12,Ho Chi Minh City,33.0,26.0,7.0,74.0,29.5
2018-11-13,Ho Chi Minh City,33.0,25.0,0.6,74.0,29.0
2018-11-14,Ho Chi Minh City,33.0,25.0,0.1,75.0,29.0
2018-11-15,Ho Chi Minh City,34.0,26.0,0.0,72.0,30.0
2018-11-16,Ho Chi Minh City,34.0,26.0,0.0,72.0,30.0
2018-11-17,Ho Chi Minh City,33.0,26.0,0.0,73.0,29.5
2018-11-18,Ho Chi Minh City,30.0,25.0,2.2,76.0,27.5
2018-11-19,Ho Chi Minh City,30.0,24.0,13.5,81.0,27.0
2018-11-20,Ho Chi Minh City,33.0,25.0,0.3,75.0,29.0
2018-11-21,Ho Chi Minh City,33.0,25.0,0.1,73.0,29.0
2018-11-22,Ho Chi Minh City,37.0,25.0,0.0,70.0,31.0
2018-11-23,Ho Chi Minh City,32.0,25.0,0.0,67.0,28.5
2018-11-24,Ho Chi Minh City,29.0,25.0,9.5,72.0,27.0
2018-11-25,Ho Chi Minh City,26.0,24.0,253.3,86.0,25.0
2018-11-26,Ho Chi Minh City,26.0,23.0,53.4,91.0,24.5
2018-11-27,Ho Chi Minh City,32.0,24.0,1.4,81.0,28.0
2018-11-28,Ho Chi Minh City,32.0,25.0,0.5,79.0,28.5
2018-11-29,Ho Chi Minh City,33.0,25.0,0.1,74.0,29.0
2018-11-30,Ho Chi Minh City,32.0,25.0,0.8,74.0,28.5
2018-12-01,Ho Chi Minh City,32.0,25.0,7.1,76.0,28.5
2018-12-02,Ho Chi Minh City,33.0,25.0,0.0,73.0,29.0
2018-12-03,Ho Chi Minh City,33.0,26.0,0.0,71.0,29.5
2018-12-04,Ho Chi Minh City,34.0,26.0,0.0,69.0,30.0
2018-12-05,Ho Chi Minh City,34.0,26.0,0.0,66.0,30.0
2018-12-06,Ho Chi Minh City,34.0,26.0,0.7,69.0,30.0
2018-12-07,Ho Chi Minh City,33.0,26.0,0.0,72.0,29.5
2018-12-08,Ho Chi Minh City,34.0,26.0,0.0,66.0,30.0
2018-12-09,Ho Chi Minh City,34.0,26.0,0.0,67.0,30.0
2018-12-10,Ho Chi Minh City,34.0,26.0,0.0,68.0,30.0
2018-12-11,Ho Chi Minh City,34.0,26.0,0.0,67.0,30.0
2018-12-12,Ho Chi Minh City,34.0,26.0,0.0,66.0,30.0
2018-12-13,Ho Chi Minh City,34.0,25.0,0.1,67.0,29.5
2018-12-14,Ho Chi Minh City,34.0,25.0,0.0,64.0,29.5
2018-12-15,Ho Chi Minh City,32.0,26.0,16.1,71.0,29.0
2018-12-16,Ho Chi Minh City,33.0,25.0,1.3,70.0,29.0
2018-12-17,Ho Chi Minh City,32.0,26.0,5.5,71.0,29.0
2018-12-18,Ho Chi Minh City,33.0,23.0,0.0,69.0,28.0
2018-12-19,Ho Chi Minh City,34.0,25.0,0.0,67.0,29.5
2018-12-20,Ho Chi Minh City,33.0,26.0,0.8,72.0,29.5
2018-12-21,Ho Chi Minh City,33.0,25.0,0.1,73.0,29.0
2018-12-22,Ho Chi Minh City,33.0,25.0,0.0,72.0,29.0
2018-12-23,Ho Chi Minh City,32.0,25.0,0.6,71.0,28.5
2018-12-24,Ho Chi Minh City,33.0,25.0,3.5,72.0,29.0
2018-12-25,Ho Chi Minh City,34.0,25.0,7.3,73.0,29.5
2018-12-26,Ho Chi Minh City,33.0,26.0,9.2,73.0,29.5
2018-12-27,Ho Chi Minh City,30.0,25.0,15.0,82.0,27.5
2018-12-28,Ho Chi Minh City,29.0,24.0,4.1,83.0,26.5
2018-12-29,Ho Chi Minh City,32.0,24.0,18.6,80.0,28.0
2018-12-30,Ho Chi Minh City,31.0,25.0,0.5,74.0,28.0
2018-12-31,Ho Chi Minh City,33.0,24.0,0.7,63.0,28.5
2019-01-01,Ho Chi Minh City,29.0,24.0,3.3,66.0,26.5
2019-01-02,Ho Chi Minh City,26.0,23.0,21.2,80.0,24.5
2019-01-03,Ho Chi Minh City,31.0,23.0,3.5,73.0,27.0
2019-01-04,Ho Chi Minh City,32.0,25.0,0.0,71.0,28.5
2019-01-05,Ho Chi Minh City,32.0,25.0,0.0,68.0,28.5
2019-01-06,Ho Chi Minh City,34.0,25.0,0.0,63.0,29.5
2019-01-07,Ho Chi Minh City,35.0,25.0,0.0,59.0,30.0
2019-01-08,Ho Chi Minh City,32.0,24.0,0.1,64.0,28.0
2019-01-09,Ho Chi Minh City,34.0,25.0,0.0,64.0,29.5
2019-01-10,Ho Chi Minh City,33.0,25.0,0.0,62.0,29.0
2019-01-11,Ho Chi Minh City,33.0,25.0,0.0,61.0,29.0
2019-01-12,Ho Chi Minh City,34.0,25.0,1.8,62.0,29.5
2019-01-13,Ho Chi Minh City,34.0,25.0,8.0,64.0,29.5
2019-01-14,Ho Chi Minh City,35.0,25.0,0.0,58.0,30.0
2019-01-15,Ho Chi Minh City,34.0,25.0,0.0,62.0,29.5
2019-01-16,Ho Chi Minh City,34.0,26.0,0.0,59.0,30.0
2019-01-17,Ho Chi Minh City,33.0,25.0,0.4,59.0,29.0
2019-01-18,Ho Chi Minh City,33.0,25.0,0.0,56.0,29.0
2019-01-19,Ho Chi Minh City,35.0,24.0,0.0,56.0,29.5
2019-01-20,Ho Chi Minh City,35.0,25.0,0.0,58.0,30.0
2019-01-21,Ho Chi Minh City,34.0,25.0,0.0,59.0,29.5
2019-01-22,Ho Chi Minh City,33.0,25.0,0.1,61.0,29.0
2019-01-23,Ho Chi Minh City,34.0,23.0,0.1,57.0,28.5
2019-01-24,Ho Chi Minh City,35.0,23.0,0.0,56.0,29.0
2019-01-25,Ho Chi Minh City,34.0,23.0,0.0,55.0,28.5
2019-01-26,Ho Chi Minh City,34.0,22.0,0.0,58.0,28.0
2019-01-27,Ho Chi Minh City,34.0,24.0,0.0,56.0,29.0
2019-01-28,Ho Chi Minh City,35.0,23.0,0.0,55.0,29.0
2019-01-29,Ho Chi Minh City,34.0,24.0,0.0,59.0,29.0
2019-01-30,Ho Chi Minh City,36.0,25.0,0.0,53.0,30.5
2019-01-31,Ho Chi Minh City,34.0,25.0,0.0,54.0,29.5
2019-02-01,Ho Chi Minh City,35.0,25.0,0.0,54.0,30.0
2019-02-02,Ho Chi Minh City,35.0,26.0,0.0,55.0,30.5
2019-02-03,Ho Chi Minh City,33.0,25.0,0.0,61.0,29.0
2019-02-04,Ho Chi Minh City,33.0,25.0,0.0,65.0,29.0
2019-02-05,Ho Chi Minh City,34.0,24.0,0.0,65.0,29.0
2019-02-06,Ho Chi Minh City,34.0,24.0,0.0,65.0,29.0
2019-02-07,Ho Chi Minh City,35.0,25.0,0.0,68.0,30.0
2019-02-08,Ho Chi Minh City,38.0,25.0,0.0,68.0,31.5
2019-02-09,Ho Chi Minh City,37.0,25.0,0.0,66.0,31.0
2019-02-10,Ho Chi Minh City,35.0,24.0,0.0,59.0,29.5
2019-02-11,Ho Chi Minh City,35.0,23.0,0.0,52.0,29.0
2019-02-12,Ho Chi Minh City,34.0,26.0,0.0,52.0,30.0
2019-02-13,Ho Chi Minh City,35.0,25.0,0.0,51.0,30.0
2019-02-14,Ho Chi Minh City,35.0,25.0,0.0,52.0,30.0
2019-02-15,Ho Chi Minh City,35.0,24.0,0.0,49.0,29.5
2019-02-16,Ho Chi Minh City,35.0,25.0,0.0,56.0,30.0
2019-02-17,Ho Chi Minh City,35.0,25.0,0.0,64.0,30.0
2019-02-18,Ho Chi Minh City,34.0,24.0,0.0,69.0,29.0
2019-02-19,Ho Chi Minh City,34.0,25.0,0.0,68.0,29.5
2019-02-20,Ho Chi Minh City,35.0,26.0,0.0,64.0,30.5
2019-02-21,Ho Chi Minh City,36.0,26.0,0.0,62.0,31.0
2019-02-22,Ho Chi Minh City,33.0,26.0,0.0,67.0,29.5
2019-02-23,Ho Chi Minh City,34.0,25.0,0.0,62.0,29.5
2019-02-24,Ho Chi Minh City,35.0,25.0,0.0,62.0,30.0
2019-02-25,Ho Chi Minh City,35.0,25.0,0.0,58.0,30.0
2019-02-26,Ho Chi Minh City,35.0,25.0,0.0,56.0,30.0
2019-02-27,Ho Chi Minh City,37.0,25.0,0.0,54.0,31.0
2019-02-28,Ho Chi Minh City,36.0,25.0,0.0,58.0,30.5
2019-03-01,Ho Chi Minh City,36.0,26.0,0.0,59.0,31.0
2019-03-02,Ho Chi Minh City,36.0,25.0,0.0,59.0,30.5
2019-03-03,Ho Chi Minh City,34.0,25.0,0.0,60.0,29.5
2019-03-04,Ho Chi Minh City,35.0,25.0,0.0,60.0,30.0
2019-03-05,Ho Chi Minh City,36.0,24.0,0.0,62.0,30.0
2019-03-06,Ho Chi Minh City,37.0,24.0,0.0,63.0,30.5
2019-03-07,Ho Chi Minh City,36.0,26.0,0.0,60.0,31.0
2019-03-08,Ho Chi Minh City,36.0,25.0,0.0,63.0,30.5
2019-03-09,Ho Chi Minh City,36.0,26.0,0.0,63.0,31.0
2019-03-10,Ho Chi Minh City,36.0,25.0,0.0,62.0,30.5
2019-03-11,Ho Chi Minh City,39.0,27.0,0.0,58.0,33.0
2019-03-12,Ho Chi Minh City,36.0,27.0,0.0,62.0,31.5
2019-03-13,Ho Chi Minh City,35.0,27.0,0.1,62.0,31.0
2019-03-14,Ho Chi Minh City,34.0,27.0,0.0,61.0,30.5
2019-03-15,Ho Chi Minh City,37.0,26.0,0.0,59.0,31.5
2019-03-16,Ho Chi Minh City,38.0,27.0,0.0,56.0,32.5
2019-03-17,Ho Chi Minh City,38.0,28.0,0.0,54.0,33.0
2019-03-18,Ho Chi Minh City,38.0,28.0,0.0,51.0,33.0
2019-03-19,Ho Chi Minh City,36.0,27.0,0.0,55.0,31.5
2019-03-20,Ho Chi Minh City,35.0,27.0,0.0,58.0,31.0
2019-03-21,Ho Chi Minh City,36.0,27.0,0.1,63.0,31.5
2019-03-22,Ho Chi Minh City,36.0,27.0,0.8,63.0,31.5
2019-03-23,Ho Chi Minh City,36.0,27.0,1.5,64.0,31.5
2019-03-24,Ho Chi Minh City,36.0,28.0,1.3,62.0,32.0
2019-03-25,Ho Chi Minh City,35.0,27.0,8.1,59.0,31.0
2019-03-26,Ho Chi Minh City,36.0,27.0,0.0,53.0,31.5
2019-03-27,Ho Chi Minh City,36.0,27.0,0.0,54.0,31.5
2019-03-28,Ho Chi Minh City,37.0,27.0,0.0,61.0,32.0
2019-03-29,Ho Chi Minh City,35.0,27.0,0.0,63.0,31.0
2019-03-30,Ho Chi Minh City,38.0,27.0,1.3,63.0,32.5
2019-03-31,Ho Chi Minh City,34.0,28.0,12.2,64.0,31.0
2019-04-01,Ho Chi Minh City,34.0,28.0,0.1,63.0,31.0
2019-04-02,Ho Chi Minh City,37.0,26.0,0.0,58.0,31.5
2019-04-03,Ho Chi Minh City,35.0,28.0,6.2,63.0,31.5
2019-04-04,Ho Chi Minh City,33.0,27.0,36.0,70.0,30.0
2019-04-05,Ho Chi Minh City,35.0,27.0,2.0,60.0,31.0
2019-04-06,Ho Chi Minh City,35.0,27.0,0.0,59.0,31.0
2019-04-07,Ho Chi Minh City,36.0,27.0,0.0,62.0,31.5
2019-04-08,Ho Chi Minh City,35.0,28.0,0.0,63.0,31.5
2019-04-09,Ho Chi Minh City,37.0,28.0,0.0,59.0,32.5
2019-04-10,Ho Chi Minh City,38.0,28.0,0.0,59.0,33.0
2019-04-11,Ho Chi Minh City,36.0,28.0,0.3,62.0,32.0
2019-04-12,Ho Chi Minh City,35.0,29.0,1.0,62.0,32.0
2019-04-13,Ho Chi Minh City,36.0,29.0,0.2,60.0,32.5
2019-04-14,Ho Chi Minh City,37.0,29.0,0.0,59.0,33.0
2019-04-15,Ho Chi Minh City,38.0,29.0,2.7,57.0,33.5
2019-04-16,Ho Chi Minh City,35.0,29.0,4.5,62.0,32.0
2019-04-17,Ho Chi Minh City,35.0,28.0,12.0,65.0,31.5
2019-04-18,Ho Chi Minh City,34.0,29.0,7.8,66.0,31.5
2019-04-19,Ho Chi Minh City,36.0,29.0,0.6,59.0,32.5
2019-04-20,Ho Chi Minh City,35.0,29.0,0.7,60.0,32.0
2019-04-21,Ho Chi Minh City,37.0,28.0,0.4,60.0,32.5
2019-04-22,Ho Chi Minh City,37.0,29.0,0.0,58.0,33.0
2019-04-23,Ho Chi Minh City,38.0,29.0,0.2,59.0,33.5
2019-04-24,Ho Chi Minh City,39.0,29.0,0.0,59.0,34.0
2019-04-25,Ho Chi Minh City,39.0,29.0,0.0,59.0,34.0
2019-04-26,Ho Chi Minh City,38.0,29.0,0.0,57.0,33.5
2019-04-27,Ho Chi Minh City,38.0,29.0,1.9,62.0,33.5
2019-04-28,Ho Chi Minh City,34.0,29.0,33.0,69.0,31.5
2019-04-29,Ho Chi Minh City,37.0,29.0,0.0,63.0,33.0
2019-04-30,Ho Chi Minh City,35.0,29.0,0.1,63.0,32.0
2019-05-01,Ho Chi Minh City,38.0,29.0,1.8,60.0,33.5
2019-05-02,Ho Chi Minh City,38.0,30.0,2.4,60.0,34.0
2019-05-03,Ho Chi Minh City,35.0,29.0,11.0,65.0,32.0
2019-05-04,Ho Chi Minh City,35.0,29.0,22.1,69.0,32.0
2019-05-05,Ho Chi Minh City,36.0,29.0,1.4,65.0,32.5
2019-05-06,Ho Chi Minh City,37.0,29.0,3.0,63.0,33.0
2019-05-07,Ho Chi Minh City,36.0,29.0,1.5,63.0,32.5
2019-05-08,Ho Chi Minh City,37.0,29.0,14.1,64.0,33.0
2019-05-09,Ho Chi Minh City,34.0,29.0,33.0,70.0,31.5
2019-05-10,Ho Chi Minh City,34.0,28.0,23.8,71.0,31.0
2019-05-11,Ho Chi Minh City,34.0,27.0,5.1,71.0,30.5
2019-05-12,Ho Chi Minh City,34.0,28.0,22.9,72.0,31.0
2019-05-13,Ho Chi Minh City,34.0,28.0,1.1,69.0,31.0
2019-05-14,Ho Chi Minh City,34.0,28.0,9.7,70.0,31.0
2019-05-15,Ho Chi Minh City,34.0,28.0,22.2,71.0,31.0
2019-05-16,Ho Chi Minh City,34.0,28.0,13.9,70.0,31.0
2019-05-17,Ho Chi Minh City,35.0,28.0,10.0,66.0,31.5
2019-05-18,Ho Chi Minh City,34.0,29.0,1.7,66.0,31.5
2019-05-19,Ho Chi Minh City,35.0,28.0,17.1,67.0,31.5
2019-05-20,Ho Chi Minh City,35.0,29.0,0.5,66.0,32.0
2019-05-21,Ho Chi Minh City,36.0,29.0,7.0,65.0,32.5
2019-05-22,Ho Chi Minh City,35.0,29.0,21.1,69.0,32.0
2019-05-23,Ho Chi Minh City,35.0,28.0,4.0,70.0,31.5
2019-05-24,Ho Chi Minh City,36.0,29.0,4.9,65.0,32.5
2019-05-25,Ho Chi Minh City,35.0,29.0,3.8,65.0,32.0
2019-05-26,Ho Chi Minh City,35.0,28.0,25.7,72.0,31.5
2019-05-27,Ho Chi Minh City,35.0,27.0,5.2,70.0,31.0
2019-05-28,Ho Chi Minh City,33.0,28.0,40.5,76.0,30.5
2019-05-29,Ho Chi Minh City,35.0,28.0,5.2,72.0,31.5
2019-05-30,Ho Chi Minh City,37.0,27.0,0.5,67.0,32.0
2019-05-31,Ho Chi Minh City,36.0,28.0,0.0,67.0,32.0
2019-06-01,Ho Chi Minh City,37.0,29.0,4.5,67.0,33.0
2019-06-02,Ho Chi Minh City,34.0,28.0,15.1,70.0,31.0
2019-06-03,Ho Chi Minh City,36.0,28.0,12.0,71.0,32.0
2019-06-04,Ho Chi Minh City,34.0,28.0,20.2,73.0,31.0
2019-06-05,Ho Chi Minh City,34.0,28.0,25.0,74.0,31.0
2019-06-06,Ho Chi Minh City,34.0,27.0,11.9,75.0,30.5
2019-06-07,Ho Chi Minh City,33.0,27.0,11.1,74.0,30.0
2019-06-08,Ho Chi Minh City,34.0,27.0,15.5,73.0,30.5
2019-06-09,Ho Chi Minh City,33.0,27.0,37.0,78.0,30.0
2019-06-10,Ho Chi Minh City,33.0,27.0,11.7,78.0,30.0
2019-06-11,Ho Chi Minh City,29.0,27.0,10.8,80.0,28.0
2019-06-12,Ho Chi Minh City,35.0,27.0,27.2,75.0,31.0
2019-06-13,Ho Chi Minh City,34.0,27.0,10.2,75.0,30.5
2019-06-14,Ho Chi Minh City,33.0,27.0,15.5,79.0,30.0
2019-06-15,Ho Chi Minh City,33.0,27.0,22.7,81.0,30.0
2019-06-16,Ho Chi Minh City,33.0,26.0,11.2,80.0,29.5
2019-06-17,Ho Chi Minh City,30.0,25.0,8.9,85.0,27.5
2019-06-18,Ho Chi Minh City,29.0,25.0,4.6,87.0,27.0
2019-06-19,Ho Chi Minh City,33.0,26.0,13.7,79.0,29.5
2019-06-20,Ho Chi Minh City,33.0,26.0,16.8,79.0,29.5
2019-06-21,Ho Chi Minh City,34.0,27.0,10.6,78.0,30.5
2019-06-22,Ho Chi Minh City,32.0,27.0,20.0,81.0,29.5
2019-06-23,Ho Chi Minh City,32.0,26.0,4.3,82.0,29.0
2019-06-24,Ho Chi Minh City,33.0,26.0,5.3,80.0,29.5
2019-06-25,Ho Chi Minh City,33.0,27.0,10.7,79.0,30.0
2019-06-26,Ho Chi Minh City,33.0,25.0,10.2,81.0,29.0
2019-06-27,Ho Chi Minh City,29.0,25.0,5.5,83.0,27.0
2019-06-28,Ho Chi Minh City,31.0,25.0,17.9,83.0,28.0
2019-06-29,Ho Chi Minh City,32.0,25.0,8.3,81.0,28.5
2019-06-30,Ho Chi Minh City,31.0,26.0,11.4,81.0,28.5
2019-07-01,Ho Chi Minh City,32.0,26.0,12.5,81.0,29.0
